LOAN_ID,CIVILIAN_NONINSTITUTIONAL_POPULATION,EMPLOYMENT,EMPLOYMENT_POPULATION_RATIO,LABOR_FORCE,LABOR_FORCE_PARTICIPATION_RATE,UNEMPLOYMENT,UNEMPLOYMENT_RATE
140799580,2.1660609E7,146805.10786106033,61.5,152406.89945155394,63.849999999999994,5601.791590493602,3.897989031078611
145584962,4621564.0,101020.74834437086,65.1,103901.01324503311,67.05,2880.264900662252,2.9874172185430465
145515505,5624222.0,66690.4475,65.55,68641.9675,67.65,1951.52,2.9915
140480627,1.122422E7,427864.18536585366,58.0,444331.6,60.35,16467.414634146342,3.557073170731707
145467870,1.1215534E7,428282.0780487805,58.125,445490.73658536584,60.6,17208.658536585364,4.009268292682926
145452400,2.1749117E7,148069.78793418646,61.7,153587.72943327238,64.0,5517.941499085923,3.847166361974406
145416489,5651475.0,251695.04615384617,58.7,263999.9846153846,61.650000000000006,12304.938461538462,5.7784615384615385
145363827,1.1215534E7,428282.0780487805,58.125,445490.73658536584,60.6,17208.658536585364,4.009268292682926
145288617,1.1215534E7,428282.0780487805,58.125,445490.73658536584,60.6,17208.658536585364,4.009268292682926
145196519,8187848.0,125854.63720930232,58.8,130958.77209302326,61.25,5104.13488372093,4.271627906976744
140315890,1.0016704E7,168247.28222996515,61.75,175188.3205574913,64.35,6941.038327526132,4.113588850174216
140380367,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
140000327,5952610.0,230287.15254237287,61.55,240023.83050847458,64.25,9736.677966101695,4.264406779661017
140021300,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
139147905,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
140033819,5618892.0,66126.0425,65.25,68242.8675,67.4,2116.825,2.939250000000001
139724296,2.1660609E7,146805.10786106033,61.5,152406.89945155394,63.849999999999994,5601.791590493602,3.897989031078611
144860560,1.7292525E7,343138.18957345973,57.15,355053.7488151659,59.15,11915.559241706162,3.571563981042654
139816263,1.9544434E7,375603.0798969072,59.975,391039.20360824745,62.7,15436.123711340206,4.175515463917526
144686265,2883900.0,58522.87046632124,63.6,60619.362694300515,66.0,2096.4922279792745,3.136787564766839
